"gene","Balbc.sig","Balbc.dir","Nude.sig","Nude.dir","SigCode","DirAgree","protein.name","submitted.name","pathway","protein.function","keywords"
"UniRef90_Q6A6Q9","sig","pos","not","neg","Balbc sig",FALSE,"30S ribosomal protein S11",NA,NA,"Located on the platform of the 30S subunit, it bridges several disparate RNA helices of the 16S rRNA. Forms part of the Shine-Dalgarno cleft in the 70S ribosome","Ribonucleoprotein;Ribosomal protein;RNA-binding;rRNA-binding"
"UniRef90_Q6A744","sig","pos","not","pos","Balbc sig",TRUE,NA,"Conserved protein",NA,NA,""
"UniRef90_Q6A7Q5","sig","pos","not","pos","Balbc sig",TRUE,"DUF2088 domain-containing protein",NA,NA,NA,""
"UniRef90_Q6A7Y8","sig","pos","not","neg","Balbc sig",FALSE,"Imidazole glycerol phosphate synthase subunit HisF",NA,"Amino-acid biosynthesis; L-histidine biosynthesis; L-histidine from 5-phospho-alpha-D-ribose 1-diphosphate: step 5/9","IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisF subunit catalyzes the cyclization activity that produces IGP and AICAR from PRFAR using the ammonia provided by the HisH subunit","Amino-acid biosynthesis;Cytoplasm;Histidine biosynthesis;Lyase"
"UniRef90_Q6A8C6","sig","pos","not","neg","Balbc sig",FALSE,"ATP synthase gamma chain",NA,NA,"Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex","ATP synthesis;Cell membrane;CF(1);Hydrogen ion transport;Ion transport;Membrane;Transport"
"UniRef90_Q6A8K3","sig","pos","not","neg","Balbc sig",FALSE,"Adenine phosphoribosyltransferase",NA,"Purine metabolism; AMP biosynthesis via salvage pathway; AMP from adenine: step 1/1","Catalyzes a salvage reaction resulting in the formation of AMP, that is energically less costly than de novo synthesis","Cytoplasm;Glycosyltransferase;Purine salvage;Transferase"
"UniRef90_Q6A9E5","sig","pos","not","pos","Balbc sig",TRUE,"DUF772 domain-containing protein",NA,NA,NA,""
"UniRef90_Q6A9I7","sig","neg","not","neg","Balbc sig",TRUE,"Nucleoside diphosphate kinase",NA,NA,"Major role in the synthesis of nucleoside triphosphates other than ATP. The ATP gamma phosphate is transferred to the NDP beta phosphate via a ping-pong mechanism, using a phosphorylated active-site intermediate","ATP-binding;Cytoplasm;Kinase;Magnesium;Metal-binding;Nucleotide metabolism;Nucleotide-binding;Phosphoprotein;Transferase"
"UniRef90_Q6A9N9","sig","pos","not","pos","Balbc sig",TRUE,"Putative fluoride ion transporter CrcB 2",NA,NA,"Important for reducing fluoride concentration in the cell, thus reducing its toxicity","Cell membrane;Membrane;Transmembrane;Transmembrane helix;Transport"
"UniRef90_Q6AAB1","sig","pos","not","neg","Balbc sig",FALSE,NA,"Uncharacterized protein",NA,NA,"Membrane;Transmembrane;Transmembrane helix"
"UniRef90_Q6AAK7","sig","pos","not","pos","Balbc sig",TRUE,NA,"Conserved protein",NA,NA,""
"UniRef90_Q6AAL4","sig","pos","not","neg","Balbc sig",FALSE,"S-ribosylhomocysteine lyase",NA,NA,"Involved in the synthesis of autoinducer 2 (AI-2) which is secreted by bacteria and is used to communicate both the cell density and the metabolic potential of the environment. The regulation of gene expression in response to changes in cell density is called quorum sensing. Catalyzes the transformation of S-ribosylhomocysteine (RHC) to homocysteine (HC) and 4,5-dihydroxy-2,3-pentadione (DPD)","Autoinducer synthesis;Iron;Lyase;Metal-binding;Quorum sensing"
"UniRef90_Q6AB87","sig","pos","not","pos","Balbc sig",TRUE,NA,"Conserved protein",NA,NA,""
"UniRef90_Q6ABA0","sig","pos","NA","neg","Balbc sig",FALSE,"Nucleoid-associated protein PPA0205",NA,NA,"Binds to DNA and alters its conformation. May be involved in regulation of gene expression, nucleoid organization and DNA protection","Cytoplasm;DNA-binding"
"UniRef90_U7IW14","sig","pos","not","pos","Balbc sig",TRUE,NA,NA,NA,NA,""
"UniRef90_U7JJN6","sig","pos","not","neg","Balbc sig",FALSE,NA,NA,NA,NA,""
"UniRef90_U7M449","sig","pos","not","neg","Balbc sig",FALSE,NA,NA,NA,NA,""
"UniRef90_U7M9A4","sig","neg","sig","neg","Agree",TRUE,NA,NA,NA,NA,""
"UniRef90_U7MDD8","sig","neg","sig","neg","Agree",TRUE,NA,NA,NA,NA,""
"UniRef90_UPI0001C4DEB7","sig","pos","NA","pos","Balbc sig",TRUE,NA,NA,NA,NA,""
"UniRef90_UPI0001EF3737","sig","pos","not","pos","Balbc sig",TRUE,NA,NA,NA,NA,""
"UniRef90_UPI0001EF3A6C","sig","pos","not","neg","Balbc sig",FALSE,NA,NA,NA,NA,""
"UniRef90_UPI0001F08F70","sig","neg","not","pos","Balbc sig",FALSE,NA,NA,NA,NA,""
"UniRef90_UPI0001F09AC9","sig","pos","not","pos","Balbc sig",TRUE,NA,NA,NA,NA,""
"UniRef90_UPI0004DC94AC","sig","pos","not","pos","Balbc sig",TRUE,NA,NA,NA,NA,""
"UniRef90_UPI00094ADDC7","sig","pos","not","pos","Balbc sig",TRUE,NA,NA,NA,NA,""
"UniRef90_UPI000BF0DBEB","sig","pos","NA","pos","Balbc sig",TRUE,NA,NA,NA,NA,""
"UniRef90_UPI000BF930E8","sig","pos","not","neg","Balbc sig",FALSE,NA,NA,NA,NA,""
"UniRef90_UPI000E250910","sig","pos","not","pos","Balbc sig",TRUE,NA,NA,NA,NA,""
"UniRef90_UPI000E2515AB","sig","pos","not","pos","Balbc sig",TRUE,NA,NA,NA,NA,""
"UniRef90_UPI000E347F6B","sig","pos","not","neg","Balbc sig",FALSE,NA,NA,NA,NA,""
"UniRef90_UPI000F4E0EF4","sig","pos","sig","neg","Disagree",FALSE,NA,NA,NA,NA,""
"UniRef90_W4TDQ0","sig","pos","not","pos","Balbc sig",TRUE,NA,"Diaminopimelate epimerase",NA,NA,"Isomerase;Reference proteome"
"UniRef90_W4TDY1","sig","pos","NA","neg","Balbc sig",FALSE,NA,"Zinc uptake regulation protein ZUR",NA,NA,"Reference proteome;Zinc"
"UniRef90_W4TE22","sig","pos","not","neg","Balbc sig",FALSE,NA,"Proline synthase",NA,NA,"Reference proteome"
"UniRef90_W4TE72","sig","pos","not","pos","Balbc sig",TRUE,NA,"Diaminopimelate epimerase",NA,NA,"Isomerase;Reference proteome"
"UniRef90_W4TGP0","sig","pos","not","pos","Balbc sig",TRUE,"Transposase",NA,NA,NA,"Reference proteome"
"UniRef90_W4TGU8","sig","pos","not","neg","Balbc sig",FALSE,NA,"ABC transporter ATP-binding protein",NA,NA,"ATP-binding;Nucleotide-binding;Reference proteome"
"UniRef90_W4TH84","sig","neg","sig","pos","Disagree",FALSE,"Ig-like domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4TI80","sig","pos","not","pos","Balbc sig",TRUE,"Formamidopyrimidine-DNA glycosylase",NA,NA,"Involved in base excision repair of DNA damaged by oxidation or by mutagenic agents. Acts as DNA glycosylase that recognizes and removes damaged bases. Has a preference for oxidized purines, such as 7,8-dihydro-8-oxoguanine (8-oxoG). Has AP (apurinic/apyrimidinic) lyase activity and introduces nicks in the DNA strand. Cleaves the DNA backbone by beta-delta elimination to generate a single-strand break at the site of the removed base with both 3'- and 5'-phosphates","DNA damage;DNA repair;DNA-binding;Glycosidase;Hydrolase;Lyase;Metal-binding;Multifunctional enzyme;Reference proteome;Zinc;Zinc-finger"
"UniRef90_W4TIS1","sig","pos","not","pos","Balbc sig",TRUE,NA,"Uncharacterized protein",NA,NA,"Reference proteome"
"UniRef90_W4TJ22","sig","pos","not","neg","Balbc sig",FALSE,NA,"Sucrose symporter",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4TJF2","sig","pos","not","pos","Balbc sig",TRUE,NA,"NADH-ubiquinone oxidoreductase",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix;Ubiquinone"
"UniRef90_W4TK74","sig","pos","not","pos","Balbc sig",TRUE,NA,"Phosphomethylpyrimidine kinase",NA,NA,"Kinase;Reference proteome;Transferase"
"UniRef90_W4TK87","sig","pos","not","pos","Balbc sig",TRUE,NA,"Uncharacterized protein",NA,NA,"Reference proteome"
"UniRef90_W4TKG4","sig","pos","not","pos","Balbc sig",TRUE,"Iron ABC transporter permease",NA,NA,NA,"Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4TKL9","sig","pos","sig","pos","Agree",TRUE,"1,4-dihydroxy-2-naphthoyl-CoA synthase",NA,"Quinol/quinone metabolism; 1,4-dihydroxy-2-naphthoate biosynthesis; 1,4-dihydroxy-2-naphthoate from chorismate: step 6/7","Converts o-succinylbenzoyl-CoA (OSB-CoA) to 1,4-dihydroxy-2-naphthoyl-CoA (DHNA-CoA)","Lyase;Menaquinone biosynthesis;Reference proteome"
"UniRef90_W4TKW6","sig","pos","not","pos","Balbc sig",TRUE,"S-ribosylhomocysteine lyase",NA,NA,"Involved in the synthesis of autoinducer 2 (AI-2) which is secreted by bacteria and is used to communicate both the cell density and the metabolic potential of the environment. The regulation of gene expression in response to changes in cell density is called quorum sensing. Catalyzes the transformation of S-ribosylhomocysteine (RHC) to homocysteine (HC) and 4,5-dihydroxy-2,3-pentadione (DPD)","Autoinducer synthesis;Iron;Lyase;Metal-binding;Quorum sensing;Reference proteome"
"UniRef90_W4TKX0","sig","pos","not","neg","Balbc sig",FALSE,NA,"Dolichol-phosphate mannosyltransferase",NA,NA,"Glycosyltransferase;Membrane;Reference proteome;Transferase;Transmembrane;Transmembrane helix"
"UniRef90_W4TLE0","sig","pos","not","neg","Balbc sig",FALSE,NA,"Hydrolase",NA,NA,"Hydrolase;Reference proteome"
"UniRef90_W4TMY2","sig","pos","not","pos","Balbc sig",TRUE,NA,"3-isopropylmalate dehydrogenase",NA,NA,"Manganese;Reference proteome"
"UniRef90_W4TNQ1","sig","pos","NA","pos","Balbc sig",TRUE,"Secreted protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4TP45","sig","pos","not","pos","Balbc sig",TRUE,"DUF1508 domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4TP53","sig","pos","not","neg","Balbc sig",FALSE,NA,"Uncharacterized protein",NA,NA,"Reference proteome"
"UniRef90_W4TPQ7","sig","pos","not","pos","Balbc sig",TRUE,"Oxidored_molyb domain-containing protein",NA,NA,NA,"Reference proteome;Signal"
"UniRef90_W4TPU8","sig","pos","not","pos","Balbc sig",TRUE,"PAS_6 domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4TQ59","sig","pos","not","pos","Balbc sig",TRUE,NA,"Uncharacterized protein",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4TQM4","sig","pos","not","pos","Balbc sig",TRUE,"Nitro_FeMo-Co domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4TQS5","sig","pos","sig","neg","Disagree",FALSE,NA,"Aldose 1-epimerase",NA,NA,"Reference proteome"
"UniRef90_W4TQU3","sig","pos","not","pos","Balbc sig",TRUE,"Transposase",NA,NA,NA,"Reference proteome"
"UniRef90_W4TQW5","sig","pos","not","neg","Balbc sig",FALSE,NA,"Transcriptional regulator of pyridoxine metabolism",NA,NA,"Reference proteome"
"UniRef90_W4TR39","sig","neg","not","pos","Balbc sig",FALSE,"Transcriptional regulator",NA,NA,NA,"Reference proteome"
"UniRef90_W4TRL9","sig","neg","not","pos","Balbc sig",FALSE,"Transposase",NA,NA,NA,"Reference proteome"
"UniRef90_W4TRS1","sig","pos","not","pos","Balbc sig",TRUE,"DUF2469 family protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4TS02","sig","pos","not","pos","Balbc sig",TRUE,NA,"Regulator of membrane protease YbbK",NA,NA,"Hydrolase;Membrane;Protease;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4TS74","sig","pos","not","pos","Balbc sig",TRUE,NA,"N-acetylmuramic acid 6-phosphate etherase",NA,NA,"Reference proteome"
"UniRef90_W4TSD4","sig","pos","not","pos","Balbc sig",TRUE,NA,"ABC-type transporter",NA,NA,"Reference proteome;Signal"
"UniRef90_W4TT80","sig","pos","not","pos","Balbc sig",TRUE,NA,"Lsr2 family protein",NA,NA,"DNA-binding;Reference proteome"
"UniRef90_W4TT83","sig","pos","not","pos","Balbc sig",TRUE,NA,"Transport system permease",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4TT94","sig","pos","not","pos","Balbc sig",TRUE,NA,"Uncharacterized protein",NA,NA,"Reference proteome"
"UniRef90_W4TTD5","sig","pos","NA","pos","Balbc sig",TRUE,"DUF4169 family protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4TTK5","sig","pos","NA","pos","Balbc sig",TRUE,"Phosphate acetyltransferase",NA,NA,NA,"Reference proteome"
"UniRef90_W4TTR4","sig","pos","not","neg","Balbc sig",FALSE,NA,"23S rRNA (Guanosine-2'-O-)-methyltransferase RlmB",NA,NA,"Methyltransferase;Reference proteome;Transferase"
"UniRef90_W4TTU4","sig","pos","not","neg","Balbc sig",FALSE,NA,"Ferrochelatase",NA,NA,"Reference proteome"
"UniRef90_W4TTV8","sig","pos","not","neg","Balbc sig",FALSE,"Cellulose synthase",NA,NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4TTZ2","sig","pos","not","pos","Balbc sig",TRUE,"Tetrahydromethanopterin S-methyltransferase subunit G",NA,NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4TUE7","sig","pos","not","pos","Balbc sig",TRUE,NA,"Oligopeptide transporter",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport"
"UniRef90_W4TUH6","sig","pos","not","pos","Balbc sig",TRUE,"Variable large protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4TVM2","sig","pos","not","pos","Balbc sig",TRUE,NA,"Transcriptional regulator",NA,NA,"Reference proteome"
"UniRef90_W4TVP1","sig","neg","NA","pos","Balbc sig",FALSE,"Flavin-containing monooxygenase",NA,NA,NA,"Reference proteome"
"UniRef90_W4TVP8","sig","pos","not","neg","Balbc sig",FALSE,"Conjugal transfer protein",NA,NA,NA,"Reference proteome;Signal"
"UniRef90_W4TW02","sig","pos","not","neg","Balbc sig",FALSE,NA,"Heme ABC transporter",NA,NA,"Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4TW22","sig","neg","NA","neg","Balbc sig",TRUE,NA,"ThiS family protein",NA,NA,"Reference proteome"
"UniRef90_W4TW30","sig","neg","not","pos","Balbc sig",FALSE,NA,"Respiratory nitrate reductase beta chain",NA,NA,"Reference proteome"
"UniRef90_W4TWN2","sig","pos","not","neg","Balbc sig",FALSE,"Epoxyqueuosine reductase",NA,NA,NA,"Reference proteome"
"UniRef90_W4TWR2","sig","pos","not","neg","Balbc sig",FALSE,NA,"Glycine oxidase ThiO",NA,NA,"Reference proteome"
"UniRef90_W4TWV6","sig","pos","not","pos","Balbc sig",TRUE,NA,"Glycosyl transferase",NA,NA,"Reference proteome;Transferase"
"UniRef90_W4TWV8","sig","pos","not","pos","Balbc sig",TRUE,NA,"Uncharacterized protein",NA,NA,"Reference proteome"
"UniRef90_W4TWY3","sig","pos","not","pos","Balbc sig",TRUE,NA,"ABC transporter",NA,NA,"Reference proteome"
"UniRef90_W4TXA7","sig","pos","not","neg","Balbc sig",FALSE,"DNA replication and repair protein RecF",NA,NA,"The RecF protein is involved in DNA metabolism; it is required for DNA replication and normal SOS inducibility. RecF binds preferentially to single-stranded, linear DNA. It also seems to bind ATP","ATP-binding;Cytoplasm;DNA damage;DNA repair;DNA replication;DNA-binding;Nucleotide-binding;Reference proteome;SOS response"
"UniRef90_W4TXF3","sig","neg","not","pos","Balbc sig",FALSE,"Transposase",NA,NA,NA,"Reference proteome"
"UniRef90_W4TXG4","sig","pos","not","pos","Balbc sig",TRUE,NA,"Transcriptional regulator",NA,NA,"Reference proteome"
"UniRef90_W4TXI3","sig","pos","not","pos","Balbc sig",TRUE,"Peripla_BP_3 domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4TXN4","sig","pos","sig","neg","Disagree",FALSE,NA,"Metal-dependent proteases",NA,NA,"Hydrolase;Protease;Reference proteome"
"UniRef90_W4TXU5","sig","pos","not","pos","Balbc sig",TRUE,NA,"Transcriptional regulator",NA,NA,"DNA-binding;Reference proteome;Transcription;Transcription regulation"
"UniRef90_W4TY57","sig","pos","not","pos","Balbc sig",TRUE,NA,"Alcohol dehydrogenase",NA,NA,"Reference proteome"
"UniRef90_W4TYC6","sig","pos","NA","neg","Balbc sig",FALSE,"Thiolase_C domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4TYC8","sig","neg","not","pos","Balbc sig",FALSE,NA,"Uncharacterized protein",NA,NA,"Reference proteome"
"UniRef90_W4TYD2","sig","pos","not","pos","Balbc sig",TRUE,"Mtd_N domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4TYP5","sig","pos","sig","pos","Agree",TRUE,NA,"Uncharacterized protein",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4TYW3","sig","pos","NA","pos","Balbc sig",TRUE,NA,"Thiamine pyrophosphate enzyme",NA,NA,"Reference proteome"
"UniRef90_W4TZH5","sig","pos","sig","pos","Agree",TRUE,"Histone",NA,NA,NA,"Reference proteome"
"UniRef90_W4TZL3","sig","pos","not","neg","Balbc sig",FALSE,NA,"ClpB protein",NA,NA,"Reference proteome"
"UniRef90_W4TZN4","sig","pos","not","pos","Balbc sig",TRUE,"50S ribosomal protein L10",NA,NA,"Forms part of the ribosomal stalk, playing a central role in the interaction of the ribosome with GTP-bound translation factors","Reference proteome;Ribonucleoprotein;Ribosomal protein;RNA-binding;rRNA-binding"
"UniRef90_W4TZR4","sig","pos","not","neg","Balbc sig",FALSE,"Fe/B12 periplasmic-binding domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U030","sig","neg","not","pos","Balbc sig",FALSE,NA,"LSU ribosomal protein L10p",NA,NA,"Reference proteome;Ribonucleoprotein;Ribosomal protein"
"UniRef90_W4U081","sig","pos","NA","neg","Balbc sig",FALSE,"Secreted protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U0C3","sig","pos","not","pos","Balbc sig",TRUE,NA,"Glycosyl hydrolase",NA,NA,"Hydrolase;Reference proteome"
"UniRef90_W4U0I8","sig","pos","not","pos","Balbc sig",TRUE,"peptide-methionine (R)-S-oxide reductase",NA,NA,NA,"Oxidoreductase;Reference proteome"
"UniRef90_W4U0K3","sig","pos","not","pos","Balbc sig",TRUE,NA,"Two-component system, response regulator",NA,NA,"DNA-binding;Reference proteome"
"UniRef90_W4U0P4","sig","pos","not","pos","Balbc sig",TRUE,"SAM domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U0U7","sig","pos","not","pos","Balbc sig",TRUE,NA,"PTS system",NA,NA,"Cell membrane;Membrane;Reference proteome;Sugar transport;Transmembrane;Transmembrane helix;Transport"
"UniRef90_W4U0X1","sig","pos","not","pos","Balbc sig",TRUE,NA,"Translocase subunit",NA,NA,"Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U0Z1","sig","pos","not","pos","Balbc sig",TRUE,NA,"Activator of (R)-2-hydroxyglutaryl-CoA dehydratase",NA,NA,"Reference proteome"
"UniRef90_W4U140","sig","pos","not","neg","Balbc sig",FALSE,"Small basic protein",NA,NA,NA,"Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U142","sig","pos","not","pos","Balbc sig",TRUE,NA,"Large secreted protein",NA,NA,"Reference proteome"
"UniRef90_W4U143","sig","neg","NA","neg","Balbc sig",TRUE,NA,"Menaquinone-specific isochorismate synthase",NA,NA,"Reference proteome"
"UniRef90_W4U151","sig","pos","not","pos","Balbc sig",TRUE,NA,"Phage infection protein",NA,NA,"Reference proteome"
"UniRef90_W4U1C4","sig","pos","not","pos","Balbc sig",TRUE,NA,"Diaminopimelate decarboxylase",NA,NA,"Reference proteome"
"UniRef90_W4U1D8","sig","pos","not","neg","Balbc sig",FALSE,"Secreted protein",NA,NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U1I0","sig","pos","not","neg","Balbc sig",FALSE,NA,"3-isopropylmalate dehydratase",NA,NA,"Reference proteome"
"UniRef90_W4U1M8","sig","pos","not","pos","Balbc sig",TRUE,"LigA domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U1M9","sig","pos","not","neg","Balbc sig",FALSE,NA,"Transcriptional regulator",NA,NA,"DNA-binding;Reference proteome"
"UniRef90_W4U1N6","sig","pos","sig","neg","Disagree",FALSE,"Nitroreductase",NA,NA,NA,"Reference proteome"
"UniRef90_W4U1N9","sig","pos","not","neg","Balbc sig",FALSE,NA,"C4-dicarboxylate transporter DcuA",NA,NA,"Cell inner membrane;Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport"
"UniRef90_W4U1U4","sig","pos","not","neg","Balbc sig",FALSE,NA,"Protein export cytoplasm protein SecA ATPase RNA helicase",NA,NA,"ATP-binding;Cell membrane;Helicase;Hydrolase;Membrane;Nucleotide-binding;Protein transport;Reference proteome;Translocation;Transport"
"UniRef90_W4U1V3","sig","pos","not","neg","Balbc sig",FALSE,NA,"Transcriptional regulator",NA,NA,"Reference proteome"
"UniRef90_W4U1V9","sig","pos","not","pos","Balbc sig",TRUE,"CBS domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U1X5","sig","pos","not","neg","Balbc sig",FALSE,NA,"Plasmid partition protein ParA",NA,NA,"Reference proteome"
"UniRef90_W4U236","sig","pos","not","pos","Balbc sig",TRUE,NA,"RNA binding methyltransferase FtsJ like",NA,NA,"Methyltransferase;Reference proteome;Transferase"
"UniRef90_W4U253","sig","pos","not","pos","Balbc sig",TRUE,NA,"Glucitol operon activator protein",NA,NA,"Reference proteome"
"UniRef90_W4U2B7","sig","pos","sig","pos","Agree",TRUE,NA,"Apolipoprotein N-acyltransferase",NA,NA,"Acyltransferase;Lipoprotein;Membrane;Reference proteome;Transferase;Transmembrane;Transmembrane helix"
"UniRef90_W4U2D1","sig","pos","not","neg","Balbc sig",FALSE,NA,"TmRNA-binding protein SmpB",NA,NA,"Reference proteome"
"UniRef90_W4U2I9","sig","pos","not","neg","Balbc sig",FALSE,"ABC transporter permease",NA,NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U2P3","sig","pos","not","neg","Balbc sig",FALSE,"Phosphoglycerate kinase",NA,"Carbohydrate degradation; glycolysis; pyruvate from D-glyceraldehyde 3-phosphate: step 2/5",NA,"ATP-binding;Glycolysis;Kinase;Nucleotide-binding;Reference proteome;Transferase"
