"sample","buffa.score","source","avg_z_score"
"TCGA-56-7731-01A-11R-2125-07",35,"lusc-tumor",0.362684848193352
"TCGA-56-7731-11A-01R-2125-07",-11,"lusc",-0.179248867451274
"TCGA-56-7822-01A-11R-2125-07",19,"lusc-tumor",0.453348250047687
"TCGA-56-7823-01B-11R-2247-07",27,"lusc-tumor",0.645000098802411
"TCGA-56-7823-11A-01R-2247-07",-17,"lusc",-0.349252477461312
"TCGA-56-8082-01A-11R-2247-07",23,"lusc-tumor",0.141576998141311
"TCGA-56-8082-11A-01R-2247-07",-15,"lusc",-0.217824495823697
"TCGA-56-8083-01A-11R-2247-07",23,"lusc-tumor",0.356100927834383
"TCGA-56-8083-11A-01R-2247-07",-25,"lusc",-0.459780181194833
"TCGA-56-8201-01A-11R-2247-07",29,"lusc-tumor",0.497273797322041
"TCGA-56-8201-11A-01R-2247-07",-25,"lusc",-0.485620526488683
"TCGA-56-8304-01A-11R-2326-07",43,"lusc-tumor",1.18710216208901
"TCGA-56-8305-01A-11R-2296-07",43,"lusc-tumor",0.549531293372686
"TCGA-56-8307-01A-11R-2296-07",15,"lusc-tumor",0.0958556771565629
"TCGA-56-8308-01A-11R-2296-07",27,"lusc-tumor",0.493293293754119
"TCGA-56-8309-01A-11R-2296-07",29,"lusc-tumor",0.225734224262147
"TCGA-56-8309-11A-01R-2296-07",-21,"lusc",-0.393255156302899
"TCGA-56-8503-01A-11R-2403-07",37,"lusc-tumor",0.543001036887297
"TCGA-56-8504-01A-11R-2403-07",39,"lusc-tumor",0.936169182197902
"TCGA-56-8622-01A-11R-2403-07",17,"lusc-tumor",0.46377114437779
"TCGA-56-8623-01A-11R-A28V-07",-25,"lusc-tumor",-0.443782821910196
"TCGA-56-8623-11A-01R-A28V-07",-29,"lusc",-0.469124906781708
"TCGA-56-8624-01A-11R-2403-07",17,"lusc-tumor",0.0391644647082236
"TCGA-56-8625-01A-11R-2403-07",21,"lusc-tumor",0.350078703072046
"TCGA-56-8626-01A-11R-2403-07",33,"lusc-tumor",0.376648718585916
"TCGA-56-8628-01A-11R-2403-07",19,"lusc-tumor",0.0730248907036678
"TCGA-56-8629-01A-11R-2403-07",27,"lusc-tumor",0.315873211574592
"TCGA-56-A49D-01A-11R-A24H-07",27,"lusc-tumor",0.471137289505514
"TCGA-56-A4BW-01A-11R-A24H-07",29,"lusc-tumor",0.368158810030915
"TCGA-56-A4BX-01A-11R-A24H-07",23,"lusc-tumor",0.195502625221027
"TCGA-56-A4BY-01A-11R-A24H-07",37,"lusc-tumor",0.565683778301504
"TCGA-56-A4ZJ-01A-11R-A262-07",21,"lusc-tumor",0.142482606882598
"TCGA-56-A4ZK-01A-11R-A262-07",29,"lusc-tumor",0.490054937807422
"TCGA-56-A5DR-01A-11R-A27Q-07",31,"lusc-tumor",0.513415675781434
"TCGA-56-A5DS-01A-11R-A27Q-07",25,"lusc-tumor",0.0397636849348238
"TCGA-56-A62T-01A-11R-A405-07",29,"lusc-tumor",0.513140679414934
"TCGA-58-8386-01A-11R-2296-07",33,"lusc-tumor",0.899236258890494
"TCGA-58-8386-11A-01R-2296-07",-25,"lusc",-0.439991373409366
"TCGA-58-8387-01A-11R-2296-07",41,"lusc-tumor",0.936515201898941
"TCGA-58-8388-01A-11R-2326-07",7,"lusc-tumor",0.0262273877011009
"TCGA-58-8390-01A-11R-2326-07",17,"lusc-tumor",0.144626453272775
"TCGA-58-8391-01A-11R-2326-07",35,"lusc-tumor",0.709058367399702
"TCGA-58-8392-01A-11R-2326-07",31,"lusc-tumor",0.954307224728322
"TCGA-58-8393-01A-11R-2326-07",27,"lusc-tumor",0.316815767253133
"TCGA-58-A46J-01A-11R-A24H-07",41,"lusc-tumor",0.774286637743339
"TCGA-58-A46K-01A-11R-A24H-07",29,"lusc-tumor",0.565083999949717
"TCGA-58-A46L-01A-11R-A24H-07",35,"lusc-tumor",0.708606303345859
"TCGA-58-A46M-01A-11R-A24H-07",19,"lusc-tumor",0.375992840078713
"TCGA-58-A46N-01A-11R-A24H-07",35,"lusc-tumor",0.786983320754532
"TCGA-5B-A90C-01A-11R-A37O-07",15,"ucec-tumor",0.420993898259162
"TCGA-5C-A9VG-01A-11R-A37K-07",1,"lihc-tumor",-0.0352132462094935
"TCGA-5C-A9VH-01A-11R-A37K-07",-15,"lihc-tumor",-0.351403870804077
"TCGA-5L-AAT0-01A-12R-A41B-07",-21,"brca-tumor",-0.312134841125359
"TCGA-5L-AAT1-01A-12R-A41B-07",-3,"brca-tumor",-0.179807535665043
"TCGA-5M-AAT4-01A-11R-A41B-07",29,"coad-tumor",0.233659304295415
"TCGA-5M-AAT5-01A-21R-A41B-07",23,"coad-tumor",0.125588525906125
"TCGA-5M-AAT6-01A-11R-A41B-07",23,"coad-tumor",0.249583011210192
"TCGA-5M-AATA-01A-31R-A41B-07",19,"coad-tumor",0.215907159537391
"TCGA-5M-AATE-01A-11R-A41B-07",11,"coad-tumor",0.0193977735149177
"TCGA-5N-A9KI-01A-31R-A42T-07",25,"blca-tumor",0.136149848436964
"TCGA-5N-A9KM-01A-11R-A42T-07",3,"blca-tumor",0.0519662590358576
"TCGA-5P-A9JU-01A-11R-A42S-07",13,"kirp-tumor",0.334817315216911
"TCGA-5P-A9JV-01A-12R-A42S-07",5,"kirp-tumor",0.55652595495651
"TCGA-5P-A9JZ-01A-11R-A42S-07",-3,"kirp-tumor",-0.0143961051872388
"TCGA-5P-A9K0-01A-11R-A42S-07",-1,"kirp-tumor",-0.0432168400590017
"TCGA-5P-A9K3-01A-11R-A42S-07",7,"kirp-tumor",-0.0483638289165072
"TCGA-5P-A9K4-01A-11R-A42S-07",9,"kirp-tumor",0.256616217740496
"TCGA-5P-A9K6-01A-11R-A42S-07",-1,"kirp-tumor",-0.137302594139929
"TCGA-5P-A9K8-01A-11R-A42S-07",-11,"kirp-tumor",-0.142739033122452
"TCGA-5P-A9K9-01A-11R-A42S-07",21,"kirp-tumor",0.23349031015918
"TCGA-5P-A9KA-01A-11R-A42S-07",-11,"kirp-tumor",-0.282184354849625
"TCGA-5P-A9KC-01A-11R-A42S-07",15,"kirp-tumor",0.360435970583821
"TCGA-5P-A9KE-01A-11R-A42S-07",1,"kirp-tumor",-0.0294533021460241
"TCGA-5P-A9KF-01A-11R-A42S-07",-13,"kirp-tumor",-0.381173542367307
"TCGA-5P-A9KH-01A-11R-A42S-07",-11,"kirp-tumor",-0.289254305520685
"TCGA-5R-AA1C-01A-11R-A41C-07",-9,"lihc-tumor",-0.166204051825869
"TCGA-5R-AA1D-01A-11R-A38B-07",-9,"lihc-tumor",-0.160044672217467
"TCGA-5R-AAAM-01A-12R-A41C-07",-15,"lihc-tumor",-0.377434679426926
"TCGA-5S-A9Q8-01A-11R-A40A-07",-7,"ucec-tumor",-0.272660933055023
"TCGA-5T-A9QA-01A-11R-A41B-07",-11,"brca-tumor",-0.232424866165454
"TCGA-60-2695-01A-01R-0851-07",27,"lusc-tumor",0.554431194487935
"TCGA-60-2696-01A-01R-0851-07",29,"lusc-tumor",0.379222427576058
"TCGA-60-2697-01A-11R-2125-07",27,"lusc-tumor",0.00238639794158552
"TCGA-60-2698-01A-01R-0851-07",39,"lusc-tumor",0.823737399273902
"TCGA-60-2703-01A-11R-2045-07",37,"lusc-tumor",1.28185555470294
"TCGA-60-2704-01A-11R-2045-07",25,"lusc-tumor",0.284191191070169
"TCGA-60-2706-01A-01R-0851-07",21,"lusc-tumor",0.378795328021165
"TCGA-60-2707-01A-01R-0851-07",33,"lusc-tumor",0.848226191863658
"TCGA-60-2708-01A-01R-0851-07",43,"lusc-tumor",1.47173316219373
"TCGA-60-2709-01A-21R-1820-07",27,"lusc-tumor",0.186421319098855
"TCGA-60-2709-11A-01R-1820-07",-5,"lusc",-0.203292799423645
"TCGA-60-2710-01A-01R-0851-07",27,"lusc-tumor",0.381901922655871
"TCGA-60-2711-01A-01R-0851-07",35,"lusc-tumor",0.459369032199279
"TCGA-60-2712-01A-01R-0851-07",39,"lusc-tumor",0.334652913334927
"TCGA-60-2713-01A-01R-0851-07",45,"lusc-tumor",0.908801603110661
"TCGA-60-2714-01A-01R-0851-07",31,"lusc-tumor",0.637437627676548
"TCGA-60-2715-01A-01R-0851-07",19,"lusc-tumor",-0.0160244500787907
"TCGA-60-2716-01A-01R-0851-07",15,"lusc-tumor",-0.0276350938044884
"TCGA-60-2719-01A-01R-0851-07",31,"lusc-tumor",0.68834773231447
"TCGA-60-2721-01A-01R-0851-07",17,"lusc-tumor",-0.0532870758835347
"TCGA-60-2722-01A-01R-0851-07",29,"lusc-tumor",0.546891690794727
"TCGA-60-2723-01A-01R-0851-07",41,"lusc-tumor",1.90694449793593
"TCGA-60-2724-01A-01R-0851-07",41,"lusc-tumor",1.11694891113238
"TCGA-60-2725-01A-01R-1201-07",35,"lusc-tumor",0.342507197109714
"TCGA-62-8394-01A-11R-2326-07",23,"luad-tumor",0.338423291629301
"TCGA-62-8395-01A-11R-2326-07",-9,"luad-tumor",-0.277912010923274
"TCGA-62-8397-01A-11R-2326-07",-3,"luad-tumor",-0.0985771603041363
"TCGA-62-8398-01A-11R-2326-07",25,"luad-tumor",0.579323863688501
"TCGA-62-8399-01A-21R-2326-07",11,"luad-tumor",-0.021102390466783
"TCGA-62-8402-01A-11R-2326-07",15,"luad-tumor",0.0562839760855959
"TCGA-62-A46O-01A-11R-A24H-07",17,"luad-tumor",0.430772378286986
"TCGA-62-A46R-01A-11R-A24H-07",-5,"luad-tumor",-0.190996882691266
"TCGA-62-A46S-01A-11R-A24H-07",-27,"luad-tumor",-0.385489596721101
"TCGA-62-A46U-01A-11R-A24H-07",11,"luad-tumor",0.0144106439125484
"TCGA-62-A46V-01A-11R-A24H-07",11,"luad-tumor",0.0718691076972241
"TCGA-62-A46Y-01A-11R-A24H-07",27,"luad-tumor",0.066847365038073
"TCGA-62-A471-01A-12R-A24H-07",35,"luad-tumor",0.454161934255981
"TCGA-62-A472-01A-11R-A24H-07",29,"luad-tumor",0.350799370426106
"TCGA-63-5128-01A-01R-1443-07",37,"lusc-tumor",2.3888383659786
"TCGA-63-5131-01A-01R-1443-07",35,"lusc-tumor",0.628633729507163
"TCGA-63-6202-01A-11R-1820-07",39,"lusc-tumor",0.660252809207094
"TCGA-63-7020-01A-11R-1949-07",37,"lusc-tumor",0.891327991067281
"TCGA-63-7021-01A-11R-1949-07",33,"lusc-tumor",0.390048658796992
"TCGA-63-7022-01A-11R-1949-07",27,"lusc-tumor",0.362277066829238
"TCGA-63-7023-01A-11R-1949-07",29,"lusc-tumor",0.962632540251492
"TCGA-63-A5M9-01A-11R-A26W-07",21,"lusc-tumor",0.602987179495283
"TCGA-63-A5MB-01A-11R-A26W-07",25,"lusc-tumor",0.405401192113198
"TCGA-63-A5MG-01A-12R-A27Q-07",35,"lusc-tumor",0.337611518971826
"TCGA-63-A5MH-01A-12R-A27Q-07",35,"lusc-tumor",0.627467194292094
"TCGA-63-A5MI-01A-12R-A27Q-07",37,"lusc-tumor",0.862160591764094
"TCGA-63-A5MJ-01A-11R-A27Q-07",33,"lusc-tumor",0.663537433063281
"TCGA-63-A5ML-01A-31R-A27Q-07",27,"lusc-tumor",0.37068678704782
"TCGA-63-A5MM-01A-11R-A26W-07",43,"lusc-tumor",0.780987728506151
"TCGA-63-A5MN-01A-22R-A27Q-07",29,"lusc-tumor",0.352495616267841
"TCGA-63-A5MP-01A-11R-A26W-07",31,"lusc-tumor",0.222197962394084
"TCGA-63-A5MR-01A-31R-A27Q-07",41,"lusc-tumor",1.07330524406297
"TCGA-63-A5MS-01A-11R-A26W-07",23,"lusc-tumor",0.205457324558628
"TCGA-63-A5MT-01A-21R-A26W-07",29,"lusc-tumor",0.496993443719465
"TCGA-63-A5MU-01A-11R-A26W-07",37,"lusc-tumor",0.544693453692236
"TCGA-63-A5MV-01A-21R-A26W-07",27,"lusc-tumor",0.111189305212324
"TCGA-63-A5MW-01A-11R-A26W-07",25,"lusc-tumor",0.320703658264527
"TCGA-63-A5MY-01A-11R-A26W-07",37,"lusc-tumor",1.11403533982114
"TCGA-64-1678-01A-01R-0946-07",25,"luad-tumor",1.4682414288132
"TCGA-64-1679-01A-21R-2066-07",31,"luad-tumor",0.585708201792639
"TCGA-64-1680-01A-02R-0946-07",1,"luad-tumor",-0.113648120215275
"TCGA-64-1681-01A-11R-2066-07",17,"luad-tumor",-0.0436973853910926
"TCGA-64-5774-01A-01R-1628-07",21,"luad-tumor",0.223186017253975
"TCGA-64-5775-01A-01R-1628-07",31,"luad-tumor",0.749902260947539
"TCGA-64-5779-01A-01R-1628-07",21,"luad-tumor",0.12309251803047
"TCGA-64-5781-01A-01R-1628-07",19,"luad-tumor",0.224133091513167
"TCGA-64-5815-01A-01R-1628-07",33,"luad-tumor",0.481036372772044
"TCGA-66-2727-01A-01R-0980-07",29,"lusc-tumor",0.6601091183349
"TCGA-66-2734-01A-01R-0980-07",43,"lusc-tumor",1.04438064906055
"TCGA-66-2737-01A-01R-0980-07",37,"lusc-tumor",0.795700702826445
"TCGA-66-2742-01A-01R-0980-07",41,"lusc-tumor",0.810365862207857
"TCGA-66-2744-01A-01R-0980-07",37,"lusc-tumor",0.847334579614961
"TCGA-66-2753-01A-01R-0980-07",37,"lusc-tumor",1.52796873787932
"TCGA-66-2754-01A-01R-0980-07",27,"lusc-tumor",0.912980810229151
"TCGA-66-2755-01A-01R-0851-07",37,"lusc-tumor",0.667786851441794
"TCGA-66-2756-01A-01R-0851-07",31,"lusc-tumor",0.792525346741661
"TCGA-66-2757-01A-01R-0851-07",25,"lusc-tumor",0.450808972688762
"TCGA-66-2758-01A-02R-0851-07",33,"lusc-tumor",0.742076124475516
"TCGA-66-2759-01A-01R-0851-07",41,"lusc-tumor",1.32590586059015
"TCGA-66-2763-01A-01R-0851-07",35,"lusc-tumor",1.00366853853588
"TCGA-66-2765-01A-01R-0851-07",41,"lusc-tumor",1.48503601419067
"TCGA-66-2766-01A-01R-0851-07",33,"lusc-tumor",1.69888194250943
"TCGA-66-2767-01A-01R-0851-07",31,"lusc-tumor",0.237189109625512
"TCGA-66-2768-01A-01R-0851-07",45,"lusc-tumor",1.15254123638157
"TCGA-66-2769-01A-02R-0851-07",33,"lusc-tumor",0.849668996217126
"TCGA-66-2770-01A-01R-0851-07",33,"lusc-tumor",0.362370417540764
"TCGA-66-2771-01A-01R-0980-07",37,"lusc-tumor",0.926418037131152
"TCGA-66-2773-01A-01R-1201-07",29,"lusc-tumor",0.46302404301162
"TCGA-66-2777-01A-01R-1201-07",35,"lusc-tumor",0.638634352487096
"TCGA-66-2778-01A-02R-0851-07",39,"lusc-tumor",1.23726476309617
"TCGA-66-2780-01A-01R-0851-07",41,"lusc-tumor",0.929675770390592
"TCGA-66-2781-01A-01R-0851-07",39,"lusc-tumor",0.730539274832757
"TCGA-66-2782-01A-01R-0851-07",33,"lusc-tumor",0.623116231547064
"TCGA-66-2783-01A-01R-1201-07",29,"lusc-tumor",1.22287709957783
"TCGA-66-2785-01A-01R-0851-07",23,"lusc-tumor",0.498474208743409
"TCGA-66-2786-01A-01R-0851-07",43,"lusc-tumor",0.727777426922085
"TCGA-66-2787-01A-01R-0980-07",23,"lusc-tumor",0.414240352918155
"TCGA-66-2788-01A-01R-0980-07",41,"lusc-tumor",1.22926855156443
"TCGA-66-2789-01A-01R-0980-07",39,"lusc-tumor",0.849488284395468
"TCGA-66-2790-01A-01R-0980-07",41,"lusc-tumor",0.769645089485923
"TCGA-66-2791-01A-01R-0980-07",35,"lusc-tumor",0.63552906107911
"TCGA-66-2792-01A-01R-0980-07",33,"lusc-tumor",1.26052814182787
"TCGA-66-2793-01A-01R-1201-07",25,"lusc-tumor",0.400109422021606
"TCGA-66-2794-01A-01R-1201-07",29,"lusc-tumor",0.653821963446341
"TCGA-66-2795-01A-02R-0980-07",33,"lusc-tumor",0.69303924290858
"TCGA-66-2800-01A-01R-1201-07",41,"lusc-tumor",1.17780863996596
"TCGA-67-3770-01A-01R-0946-07",5,"luad-tumor",0.214687134434672
"TCGA-67-3771-01A-01R-0946-07",23,"luad-tumor",0.358848749094666
"TCGA-67-3772-01A-01R-0946-07",13,"luad-tumor",0.199872511565649
"TCGA-67-3773-01A-01R-0946-07",1,"luad-tumor",-0.13688744485658
"TCGA-67-3774-01A-01R-0946-07",-11,"luad-tumor",-0.338726933218078
"TCGA-67-4679-01B-01R-1755-07",-29,"luad-tumor",-0.475381104618142
"TCGA-67-6215-01A-11R-1755-07",-1,"luad-tumor",-0.181056164574437
"TCGA-67-6216-01A-11R-1755-07",9,"luad-tumor",-0.00877488681645426
"TCGA-67-6217-01A-11R-1755-07",-9,"luad-tumor",-0.267114155979691
"TCGA-68-7755-01A-11R-2125-07",27,"lusc-tumor",1.02000962340555
"TCGA-68-7756-01A-11R-2125-07",39,"lusc-tumor",0.588753286257614
"TCGA-68-7757-01B-11R-2296-07",19,"lusc-tumor",-0.0285675417103961
"TCGA-68-8250-01A-11R-2296-07",33,"lusc-tumor",0.630995772034265
"TCGA-68-8251-01A-11R-2296-07",39,"lusc-tumor",0.470663603419384
"TCGA-68-A59I-01A-11R-A262-07",37,"lusc-tumor",0.677933306686245
"TCGA-68-A59J-01A-21R-A26W-07",41,"lusc-tumor",0.542996576422199
"TCGA-69-7760-01A-11R-2170-07",27,"luad-tumor",0.385440233556582
"TCGA-69-7761-01A-11R-2170-07",11,"luad-tumor",-0.107390836066375
"TCGA-69-7763-01A-11R-2170-07",-15,"luad-tumor",-0.277339457608205
"TCGA-69-7764-01A-11R-2170-07",-17,"luad-tumor",-0.422119970341508
"TCGA-69-7765-01A-11R-2170-07",25,"luad-tumor",0.105008828907028
"TCGA-69-7973-01A-11R-2187-07",13,"luad-tumor",0.0282403013030109
"TCGA-69-7974-01A-11R-2187-07",21,"luad-tumor",0.338592220415703
"TCGA-69-7978-01A-11R-2187-07",21,"luad-tumor",0.163404879422288
"TCGA-69-7979-01A-11R-2187-07",19,"luad-tumor",0.0756724305739857
"TCGA-69-7980-01A-11R-2187-07",3,"luad-tumor",-0.194540503374953
"TCGA-69-8253-01A-11R-2287-07",-1,"luad-tumor",-0.174805197074339
"TCGA-69-8254-01A-11R-2287-07",-17,"luad-tumor",-0.387499336084248
"TCGA-69-8255-01A-11R-2287-07",21,"luad-tumor",0.366148058824864
"TCGA-69-8453-01A-12R-2326-07",17,"luad-tumor",-0.158067755420961
"TCGA-69-A59K-01A-11R-A262-07",29,"luad-tumor",0.546256928310346
"TCGA-6D-AA2E-01A-11R-A37O-07",-7,"kirc-tumor",-0.167451790802518
"TCGA-70-6722-01A-11R-1820-07",29,"lusc-tumor",0.807435870651759
"TCGA-70-6723-01A-11R-1820-07",27,"lusc-tumor",0.94521178151305
"TCGA-71-6725-01A-11R-1858-07",-1,"luad-tumor",-0.210844791640751
"TCGA-71-8520-01A-11R-2403-07",15,"luad-tumor",0.0705816461845035
"TCGA-73-4658-01A-01R-1755-07",35,"luad-tumor",0.0887456530928043
"TCGA-73-4659-01A-01R-1206-07",29,"luad-tumor",0.229275214472084
"TCGA-73-4662-01A-01R-1206-07",-17,"luad-tumor",-0.354825637331385
"TCGA-73-4666-01A-01R-1206-07",23,"luad-tumor",0.43871669020714
"TCGA-73-4668-01A-01R-1206-07",27,"luad-tumor",0.217317374912903
"TCGA-73-4670-01A-01R-1206-07",33,"luad-tumor",1.08935082153168
"TCGA-73-4675-01A-01R-1206-07",9,"luad-tumor",0.0337610890191215
"TCGA-73-4676-01A-01R-1755-07",37,"luad-tumor",0.587575944942879
"TCGA-73-4676-11A-01R-1755-07",-9,"luad",-0.266054572107558
"TCGA-73-4677-01A-01R-1206-07",-19,"luad-tumor",-0.426613989018504
"TCGA-73-7498-01A-12R-2187-07",-33,"luad-tumor",-0.522985795075809
"TCGA-73-7499-01A-11R-2187-07",13,"luad-tumor",0.348976300948165
"TCGA-73-A9RS-01A-11R-A41B-07",13,"luad-tumor",0.134993965203549
"TCGA-75-5122-01A-01R-1755-07",17,"luad-tumor",0.10476234583643
"TCGA-75-5125-01A-01R-1755-07",29,"luad-tumor",0.585357714515092
"TCGA-75-5126-01A-01R-1755-07",41,"luad-tumor",0.671548152055527
"TCGA-75-5146-01A-01R-1628-07",-3,"luad-tumor",-0.142757132506111
"TCGA-75-5147-01A-01R-1628-07",27,"luad-tumor",0.590823616347105
"TCGA-75-6203-01A-11R-1755-07",-13,"luad-tumor",-0.296740274608357
"TCGA-75-6205-01A-11R-1755-07",23,"luad-tumor",0.184754866966431
"TCGA-75-6206-01A-11R-1755-07",-23,"luad-tumor",-0.396910554789941
"TCGA-75-6207-01A-11R-1755-07",23,"luad-tumor",0.275692266570042
"TCGA-75-6211-01A-11R-1755-07",21,"luad-tumor",0.241033479403601
"TCGA-75-6212-01A-11R-1755-07",11,"luad-tumor",0.13813262694237
"TCGA-75-6214-01A-41R-1949-07",33,"luad-tumor",0.403732360016859
"TCGA-75-7025-01A-12R-1949-07",-19,"luad-tumor",-0.35738173590431
"TCGA-75-7027-01A-11R-1949-07",25,"luad-tumor",0.320672046564338
"TCGA-75-7030-01A-11R-1949-07",-3,"luad-tumor",-0.119572534858652
"TCGA-75-7031-01A-11R-1949-07",21,"luad-tumor",0.29462032625405
"TCGA-77-6842-01A-11R-1949-07",29,"lusc-tumor",0.547432393836049
"TCGA-77-6843-01A-11R-1949-07",23,"lusc-tumor",0.126928472265645
"TCGA-77-6844-01A-11R-1949-07",31,"lusc-tumor",0.442058936497887
"TCGA-77-6845-01A-11R-1949-07",31,"lusc-tumor",1.0582139501745
"TCGA-77-7138-01A-41R-2045-07",33,"lusc-tumor",0.961802516036259
"TCGA-77-7138-11A-01R-2045-07",-27,"lusc",-0.526627516409875
"TCGA-77-7139-01A-11R-2045-07",21,"lusc-tumor",0.322867737991379
"TCGA-77-7140-01A-41R-2045-07",35,"lusc-tumor",1.25077068216391
"TCGA-77-7141-01A-11R-2045-07",31,"lusc-tumor",0.255217723905663
"TCGA-77-7142-01A-11R-2045-07",19,"lusc-tumor",0.496563944634598
"TCGA-77-7142-11A-01R-2045-07",-23,"lusc",-0.487379755031018
"TCGA-77-7335-11A-01R-2045-07",-13,"lusc",-0.328848388560093
"TCGA-77-7337-01A-21R-2045-07",31,"lusc-tumor",1.34472627050112
"TCGA-77-7337-11A-01R-2045-07",-19,"lusc",-0.456969450161603
"TCGA-77-7338-01A-11R-2045-07",29,"lusc-tumor",0.376942944517799
"TCGA-77-7338-11A-01R-2045-07",-21,"lusc",-0.449445962943706
"TCGA-77-7463-01A-11R-2045-07",37,"lusc-tumor",0.962295189898713
"TCGA-77-8007-01A-11R-2187-07",31,"lusc-tumor",0.785633251892675
"TCGA-77-8007-11A-01R-2187-07",1,"lusc",-0.192582220361619
"TCGA-77-8008-01A-21R-2187-07",27,"lusc-tumor",0.346365932441147
"TCGA-77-8008-11A-01R-2187-07",-11,"lusc",-0.271782536587123
"TCGA-77-8009-01A-11R-2187-07",33,"lusc-tumor",1.02580075059542
"TCGA-77-8128-01A-11R-2247-07",33,"lusc-tumor",0.682971626385529
"TCGA-77-8130-01A-11R-2247-07",37,"lusc-tumor",1.10991962392347
"TCGA-77-8131-01A-11R-2247-07",43,"lusc-tumor",1.13671053474629
"TCGA-77-8133-01A-12R-2247-07",17,"lusc-tumor",0.296367428808137
"TCGA-77-8136-01A-11R-2247-07",39,"lusc-tumor",0.847078087579778
"TCGA-77-8138-01A-11R-2247-07",37,"lusc-tumor",0.671701457315037
"TCGA-77-8139-01A-11R-2247-07",29,"lusc-tumor",0.56618087371128
"TCGA-77-8140-01A-11R-2247-07",15,"lusc-tumor",0.133225567693501
"TCGA-77-8143-01A-11R-2247-07",35,"lusc-tumor",0.886927187646509
"TCGA-77-8144-01A-11R-2247-07",39,"lusc-tumor",1.09491708733025
"TCGA-77-8145-01A-11R-2247-07",33,"lusc-tumor",0.699297855662621
"TCGA-77-8146-01A-11R-2247-07",23,"lusc-tumor",0.357527708009345
"TCGA-77-8148-01A-11R-2247-07",35,"lusc-tumor",0.994838588704347
"TCGA-77-8150-01A-11R-2247-07",27,"lusc-tumor",0.317317618055833
"TCGA-77-8153-01A-11R-2403-07",37,"lusc-tumor",1.16440606724073
"TCGA-77-8154-01A-11R-2247-07",35,"lusc-tumor",0.392336918088592
"TCGA-77-8156-01A-11R-2247-07",37,"lusc-tumor",0.496282551698959
"TCGA-77-A5FZ-01A-31R-A27Q-07",-1,"lusc-tumor",-0.240235334096346
"TCGA-77-A5G1-01A-11R-A27Q-07",39,"lusc-tumor",0.567530716059232
"TCGA-77-A5G3-01A-31R-A27Q-07",33,"lusc-tumor",0.355130472010362
"TCGA-77-A5G6-01A-11R-A27Q-07",31,"lusc-tumor",0.849147674195413
"TCGA-77-A5G7-01B-11R-A27Q-07",35,"lusc-tumor",0.559941057935064
"TCGA-77-A5G8-01B-11R-A27Q-07",37,"lusc-tumor",0.887962531977358
"TCGA-77-A5GA-01A-11R-A27Q-07",33,"lusc-tumor",0.870712596314496
"TCGA-77-A5GB-01B-11R-A27Q-07",39,"lusc-tumor",0.776607601712466
"TCGA-77-A5GF-01A-21R-A27Q-07",29,"lusc-tumor",0.41883223880952
"TCGA-77-A5GH-01A-11R-A27Q-07",19,"lusc-tumor",0.275980068266817
"TCGA-78-7143-01A-11R-2039-07",21,"luad-tumor",0.014343490324414
"TCGA-78-7145-01A-11R-2039-07",33,"luad-tumor",0.659531831852674
"TCGA-78-7146-01A-11R-2039-07",25,"luad-tumor",1.07082158729337
"TCGA-78-7147-01A-11R-2039-07",19,"luad-tumor",0.0659819019273834
"TCGA-78-7148-01A-11R-2039-07",21,"luad-tumor",0.148265723053542
"TCGA-78-7150-01A-21R-2039-07",25,"luad-tumor",0.558876557856626
"TCGA-78-7152-01A-11R-2039-07",-1,"luad-tumor",-0.203458077154156
"TCGA-78-7153-01A-11R-2039-07",-7,"luad-tumor",-0.255446038472634
"TCGA-78-7154-01A-11R-2039-07",27,"luad-tumor",0.405774117610179
"TCGA-78-7155-01A-11R-2039-07",15,"luad-tumor",0.638002766704345
"TCGA-78-7156-01A-11R-2039-07",-27,"luad-tumor",-0.466206731838515
"TCGA-78-7158-01A-11R-2039-07",-5,"luad-tumor",-0.341247875490578
"TCGA-78-7159-01A-11R-2039-07",27,"luad-tumor",0.130195150520492
"TCGA-78-7160-01A-11R-2039-07",15,"luad-tumor",-0.0925922459222303
"TCGA-78-7161-01A-11R-2039-07",-15,"luad-tumor",-0.287124912706296
"TCGA-78-7162-01A-21R-2066-07",-23,"luad-tumor",-0.377214607909852
"TCGA-78-7163-01A-12R-2066-07",3,"luad-tumor",-0.0123293903780419
"TCGA-78-7167-01A-11R-2066-07",-29,"luad-tumor",-0.548622594417374
"TCGA-78-7220-01A-11R-2039-07",9,"luad-tumor",-0.00459335090659877
"TCGA-78-7536-01A-11R-2066-07",21,"luad-tumor",0.293021971031361
"TCGA-78-7537-01A-11R-2066-07",-31,"luad-tumor",-0.412459356766136
"TCGA-78-7539-01A-11R-2066-07",-23,"luad-tumor",-0.431821381215029
"TCGA-78-7540-01A-11R-2066-07",-15,"luad-tumor",-0.374514895911541
"TCGA-78-7542-01A-21R-2066-07",39,"luad-tumor",1.17321678859397
"TCGA-78-7633-01A-11R-2066-07",-31,"luad-tumor",-0.462596110491147
"TCGA-78-8640-01A-11R-2403-07",31,"luad-tumor",0.459535440602207
"TCGA-78-8648-01A-11R-2403-07",15,"luad-tumor",-0.130421084736368
"TCGA-78-8655-01A-11R-2403-07",-13,"luad-tumor",-0.329038877558008
"TCGA-78-8660-01A-11R-2403-07",29,"luad-tumor",0.411229502888558
